name,description,designer,artist,publisher,min_players,max_players,min_playtime,max_playtime,playing_time,min_age,complexity_rating,user_ratings,user_comments,type,category,mechanism,family,year,average_rating
Treasure Island: The Pirates Mark,"Reveal secrets marks hidden on the board, using a black light lamp.",Marc Paquien,Vincent Dutrait,Matagot,2.0,5.0,45.0,45.0,45.0,10.0,,24,12,Uncategorized,"Bluffing, Deduction, Expansion for Base-game, Exploration, Novel-based, Pirates","Hidden Movement, Line Drawing, Roles with Asymmetric Information, Storytelling, Team-Based Game, Variable Player Powers","Books: Treasure Island, Islands: Fictional",2019,7.5
Camp Pinetop: Nature Expansion,Add a Brief Description,Stephen Davies,"Stephen Davies, Christina Pittre",Talon Strikes Studios LLC,1.0,5.0,60.0,75.0,67.5,8.0,,15,8,Uncategorized,"Expansion for Base-game, + 3 more","Area Majority / Influence, Area Movement, Grid Movement, Hand Management, Open Drafting","Crowdfunding: Kickstarter, Theme: Camping",2020,7.4
Finity,Add a Brief Description,Tony Mullen,,(Self-Published),2.0,4.0,15.0,120.0,67.5,10.0,2.5,47,16,Abstract,"Abstract Strategy, Educational","Network and Route Building, Pattern Building, Pattern Recognition, Variable Set-up",Digital Implementations: Board Game Arena,2019,5.0
Vanamehe mäng,Add a Brief Description,"Meelis Looveer, Tarmo Tuule",,Apollo,3.0,8.0,30.0,30.0,30.0,14.0,,1,0,Uncategorized,"Action / Dexterity, Card Game, Humor, Movies / TV / Radio theme, Party Game, Trivia",Dice Rolling,,2019,6.0
Wissen & Quizzen: Die Welt der Saurier,Add a Brief Description,Kinetic,Rudolf Farkas,Ravensburger,1.0,6.0,15.0,20.0,17.5,6.0,,2,0,Uncategorized,"Card Game, Electronic, Trivia",,Series: Tiptoi (Ravensburger),2019,6.5
Dominant Reign: Earth Expanse Edition,Add a Brief Description,Jey Legarie,"Kaj Driesen, Danijel Firak, Falk Hansel, Zack T. Jones, Martin Sickree",Gifted Vision,1.0,6.0,30.0,60.0,45.0,10.0,,2,0,Uncategorized,"Bluffing, Card Game, Science Fiction",Hand Management,,2019,8.3
A Song of Ice & Fire: Tabletop Miniatures Game – Followers of Bone,Add a Brief Description,"Eric M. Lang, Michael Shinall",,"CMON Global Limited, Dark Sword Miniatures, Inc., Edge Entertainment",2.0,2.0,45.0,60.0,52.5,14.0,,11,3,Uncategorized,"Expansion for Base-game, Fantasy, Miniatures, Novel-based, Wargame","Dice Rolling, Hand Management, Worker Placement","Books: A Song of Ice and Fire, Game: A Song of Ice & Fire – Tabletop Miniatures…, Players: Two Player Only Games",2019,8.3
Simon Optix,Add a Brief Description,Dan Klitsner,,Hasbro,1.0,99.0,,,,8.0,,4,1,Uncategorized,"Electronic, Memory, Real-time","Memory, Pattern Recognition","Components: Sound games, Game: Simon",2016,3.5
18NC,Add a Brief Description,Matt Wilson (II),,(Web published),3.0,5.0,,,,,,3,3,Uncategorized,"Economic, Trains, Transportation","Auction/Bidding, Market, Network and Route Building, Ownership, Stock Holding, + 2 more","Country: USA, Series: 18xx",2019,7.5
From Idiot to President,Add a Brief Description,Florian Isensee,Carsten Fuhrmann,"(Self-Published), Haarenwerk Brettspiele",3.0,5.0,45.0,60.0,52.5,12.0,1.5,35,11,Uncategorized,"Humor, Party Game, Political",Dice Rolling,"Country: USA, Crowdfunding: Kickstarter, Political: Elections",2019,6.2
Darbak Khadar,Add a Brief Description,,,Real Game Arabia,2.0,8.0,30.0,45.0,37.5,10.0,1.0,1,1,Uncategorized,Racing,"Dice Rolling, Die Icon Resolution",,2018,5.0
King's Keys deck,A 4x4x4 deck for a variety of new games.,Jeffrey Daymont,Jeffrey Daymont,(Self-Published),1.0,6.0,3.0,60.0,31.5,6.0,,2,1,Uncategorized,"Card Game, Game System",,Crowdfunding: Kickstarter,2019,3.5
In the Hall of the Mountain King: Tantrum House Promo Cards,Add a Brief Description,,Kwanchai Moriya,Burnt Island Games,1.0,5.0,75.0,90.0,82.5,12.0,3.0,13,10,Uncategorized,"Expansion for Base-game, Fantasy, Territory Building","Area Majority / Influence, Grid Movement, Modular Board, Network and Route Building, Pick-up and Deliver, Tile Placement","Crowdfunding: Kickstarter, Promotional: Tantrum House",2019,7.1
The Ancient World (Second Edition): Dice Tower 2019 Promo Cards,Add a Brief Description,Ryan Laukat,Ryan Laukat,Red Raven Games,2.0,4.0,90.0,90.0,90.0,13.0,,11,18,Uncategorized,"Ancient, Civilization, Expansion for Base-game, Fantasy","Dice Rolling, Open Drafting, Set Collection, Worker Placement","Crowdfunding: Kickstarter, Game: The Ancient World, Promotional: Dice Tower, Promotional: Promo Cards",2019,7.5
Blasting Boxes,Add a Brief Description,,,E Mobility Now,2.0,4.0,20.0,40.0,30.0,7.0,1.0,7,3,Uncategorized,"Children's Game, Number","Hand Management, Pattern Building",,2019,6.1
The King's Guild: Ascend the Dice Tower,Add a Brief Description,Matthew Austin,Laura Bevon,Mirror Box Games,1.0,6.0,60.0,120.0,90.0,14.0,,11,11,Uncategorized,"Expansion for Base-game, Fantasy, Medieval","Hand Management, Set Collection, Variable Player Powers","Crowdfunding: Kickstarter, Promotional: Dice Tower",2019,7.0
Zaberias,Build cities and train mighty heroes to conquer enemy kingdoms!,"Brachya Glueck, Benny Goldstein",,E Mobility Now + 2 more,2.0,4.0,20.0,180.0,100.0,6.0,2.17,38,24,Uncategorized,"Children's Game, City Building, Educational, Math, Territory Building, Wargame","Dice Rolling, Grid Movement, Player Elimination, Variable Player Powers",,2016,7.3
Movie Clichés: Complete Edition,Add a Brief Description,Joscha Sauer,Joscha Sauer,(Self-Published),1.0,8.0,90.0,120.0,105.0,12.0,1.0,30,11,Uncategorized,Movies / TV / Radio theme,Real-Time,Crowdfunding: Kickstarter,2020,6.9
Arcade Inc,Add a Brief Description,Patrick McNary,Patrick McNary,Orcs Unlimited Games,2.0,6.0,20.0,45.0,32.5,8.0,,2,2,Uncategorized,Card Game,,"Admin: Unreleased Games, Crowdfunding: Kickstarter",2019,3.5
Trivial Pursuit: Netflix's Stranger Things – Back to The 80s Edition,Add a Brief Description,Joe Bradford,,Hasbro,2.0,4.0,,,,14.0,,30,9,Uncategorized,"Movies / TV / Radio theme, Trivia",Roll / Spin and Move,TV Shows: Stranger Things,2019,6.5
What To Where!?,Add a Brief Description,Will Kenyon,,Zafty Games (Zafty),3.0,10.0,3.0,30.0,16.5,10.0,,2,0,Uncategorized,"Deduction, Humor, Party Game, Travel","Communication Limits, Player Judge, Storytelling",Admin: Upcoming Releases,2020,10.0
Zombie World: Enclave Expansion – The Mall,Add a Brief Description,"Brendan G. Conway, Mark Diaz Truman",Miguel Angel Espinoza,Magpie Games,3.0,9.0,120.0,240.0,180.0,17.0,,5,5,Uncategorized,"Expansion for Base-game, Horror, Zombies","Campaign / Battle Card Driven, Open Drafting, Paper-and-Pencil, Storytelling",Crowdfunding: Kickstarter,2019,5.9
La Caza de la Calabaza,Lovely foods trying to save the world from the evil Dr. Tomatenstein.,Sergio Herrera Jiménez,Sergio Herrera Jiménez,MixinGames,2.0,3.0,15.0,25.0,20.0,6.0,1.0,31,7,Uncategorized,"Adventure, Card Game, Exploration, Horror, Humor, Zombies","Open Drafting, Set Collection, Take That","Organizations: Board Games Association of…, Series: Kawarando (MixinGames), Theme: Food / Cooking, Theme: Mad Science / Mad Scientist",2019,7.1
City of Gears: Dice Tower Promo Tile,Add a Brief Description,"Daryl Andrews, Chris Leader","Anthony Cournoyer, Chris Leader, Chris Leder, Tyler Myatt",Grey Fox Games,2.0,4.0,45.0,60.0,52.5,8.0,,12,10,Uncategorized,"City Building, Dice, Expansion for Base-game","Area Majority / Influence, Dice Rolling, Take That, Worker Placement","Crowdfunding: Kickstarter, Mechanism: Tableau Building, Promotional: Dice Tower, Theme: Steampunk",2019,6.8
Hasty Baker,Add a Brief Description,,,"(Self-Published), GoChuckle",2.0,6.0,30.0,60.0,45.0,7.0,1.0,42,17,Uncategorized,Card Game,"Set Collection, Take That","Crowdfunding: Kickstarter, Theme: Food / Cooking",2019,6.9
Yacht Club,Add a Brief Description,Clark D. Rodeffer,Brian Ritson,Chimera Illustration and Design,3.0,7.0,30.0,90.0,60.0,10.0,,2,2,Uncategorized,"Card Game, Economic, Humor, Nautical","Auction: Once Around, Auction/Bidding, Events, Hand Management, Investment, + 2 more",,2019,10.0
Black Rose Wars: Supreme Invocation Promo Card,A powerful spell to summon or control evocations.,Marco Montanaro,,Ludus Magnus Studio,1.0,4.0,90.0,90.0,90.0,14.0,,16,11,Uncategorized,"Bluffing, Card Game, Expansion for Base-game, Fantasy, Miniatures, Renaissance","Action Queue, Area Majority / Influence, Area Movement, Campaign / Battle Card Driven, Deck, Bag, and Pool Building, + 3 more","Crowdfunding: Kickstarter, Setting: Nova Aetas Chronicles",2019,8.1
Killjoy: Pocket Play,Add a Brief Description,Kirstie Kendall,Kirstie Kendall,(Self-Published),2.0,4.0,5.0,10.0,7.5,8.0,,1,3,Uncategorized,"Card Game, Humor, Party Game, Print & Play","Action/Event, Hand Management","Admin: Upcoming Releases, Crowdfunding: Kickstarter",2019,9.0
Reef: Bonus Cards,Add a Brief Description,Emerson Matsuuchi,Chris Quilliams,Next Move Games,2.0,4.0,30.0,45.0,37.5,8.0,2.0,31,18,Uncategorized,"Abstract Strategy, Animals, Expansion for Base-game","Hand Management, Pattern Building",Crowdfunding: Kickstarter,2019,7.4
Doctor Who: Exterminate! The Miniatures Game – Ninth Doctor & Companions,Add a Brief Description,,,Warlord Games,2.0,4.0,30.0,60.0,45.0,12.0,,2,0,Uncategorized,"Collectible Components, Dice, Expansion for Base-game, Fighting, Miniatures, + 3 more","Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",TV Shows: Doctor Who,2018,7.5
Doctor Who: Exterminate! The Miniatures Game – I am The Master,Add a Brief Description,,,Warlord Games,2.0,4.0,30.0,60.0,45.0,12.0,,1,0,Uncategorized,"Collectible Components, Dice, Expansion for Base-game, Fighting, Miniatures, + 3 more","Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",TV Shows: Doctor Who,2018,7.0
BattleTech: A Game of Armored Combat – New Pilot Cards,Add a Brief Description,,,Catalyst Game Labs,2.0,5.0,60.0,60.0,60.0,8.0,,5,4,Uncategorized,"Expansion for Base-game, Wargame",Dice Rolling,"Crowdfunding: Kickstarter, Game: BattleTech, Theme: Mech Warfare",2019,8.4
Beat That!,The Bonkers Battle of Wacky Challenges!,"Kate Jenkins, Zak Walton",Zak Walton,Gutter Games + 1 more,2.0,8.0,30.0,90.0,60.0,9.0,1.2,257,45,Uncategorized,"Action / Dexterity, Party Game",,,2019,6.6
Where am I ? Alice in a Mad Tea party,"Work out who everyone else is, whilst trying to claim the best crockery.",Kazutaka Yanagawa (柳川 一隆),"Yugo Katsumata (勝間田 佑五), Okabenius",Gotta2 (ゴッタニ / Gottani),2.0,4.0,20.0,30.0,25.0,8.0,1.0,136,38,Uncategorized,"Bluffing, Deduction, Novel-based","Modular Board, Set Collection, Voting","Books: Alice in Wonderland, Food & Drink: Tea",2019,6.6
,Add a Brief Description,"Pierre Ragois, Ronny Tite",,Don't Panic Games,2.0,5.0,60.0,120.0,90.0,14.0,,2,0,Uncategorized,Science Fiction,"Area Movement, Deck, Bag, and Pool Building, Modular Board, Semi-Cooperative Game, Variable Player Powers",Theme: Anime / Manga,,6.0
NFL Five,Add a Brief Description,Brian Fahmie,,Panini Games,2.0,2.0,30.0,60.0,45.0,8.0,2.0,14,6,Uncategorized,"Card Game, Collectible Components, Sports",Simulation,"Admin: Game System Entries, Players: Two Player Only Games, Sports Teams: National Football League (NFL)",2019,7.2
"Built for War: Design, Build, and Destroy World War II Tanks","Design, build, and destroy World War II tanks.",Travis Meredith,Marco Primo,"Active Magic Games, Mr. B Games",1.0,4.0,60.0,90.0,75.0,14.0,2.25,46,26,Uncategorized,World War II,"Action Drafting, Command Cards, Critical Hits and Failures, Open Drafting, Solo / Solitaire Game, + 3 more",Crowdfunding: Kickstarter,2021,6.5
Developing the Portable Wargame,Add a Brief Description,Bob Cordery,,Eglinton Books,1.0,2.0,,,,,,7,2,Uncategorized,"Ancient, Aviation / Flight, Book, Miniatures, Wargame, + 2 more","Dice Rolling, Hexagon Grid, Solo / Solitaire Game, Square Grid",Series: The Portable Wargame (Eglinton Books),2017,7.0
Smart Ass Geek Chic,Add a Brief Description,,,University Games,2.0,99.0,30.0,30.0,30.0,12.0,,4,1,Uncategorized,"Card Game, Humor, Party Game, Trivia",,,2017,6.0
Aventuria: Ship of Stone Promo Pack,Add a Brief Description,"Michael Palm, Lukas Zach",Nathan Park,Ulisses Spiele,1.0,4.0,45.0,180.0,112.5,14.0,,5,3,Uncategorized,"Expansion for Base-game, + 4 more","Cooperative Game, Deck, Bag, and Pool Building, Dice Rolling, Hand Management, Role Playing, + 2 more",Setting: Das Schwarze Auge,2019,8.2
Sanctorvm: The Board Game,A co-op game of sci-fi survival horror for 1-6 players.,,,"(Self-Published), Gravita Games",1.0,6.0,60.0,240.0,150.0,18.0,3.33,38,23,Uncategorized,"Adventure, Exploration, Fighting, Horror, Miniatures, Science Fiction","Campaign / Battle Card Driven, Cooperative Game, Dice Rolling, Modular Board, Role Playing, + 3 more","Admin: Upcoming Releases, Crowdfunding: Indiegogo, Crowdfunding: Kickstarter",2021,9.0
,Add a Brief Description,Luka Sremić,Jens Kuczwara,Gameweavers,1.0,4.0,60.0,90.0,75.0,14.0,,1,3,Uncategorized,"Horror, Miniatures, Science Fiction",,"Admin: Unreleased Games, Mechanism: Campaign Games",,7.0
Hellboy: The Board Game – Nimue The Blood Queen,Add a Brief Description,"James M. Hewitt, Sophie Williams","Jose David Lanza Cebrian, Mike Mignola",Mantic Games,1.0,4.0,60.0,90.0,75.0,13.0,,28,14,Uncategorized,"Expansion for Base-game, + 5 more","Area Movement, Cooperative Game, Dice Rolling, Modular Board, Solo / Solitaire Game, Variable Player Powers","Components: Miniatures, Crowdfunding: Kickstarter",2019,7.4
MUSA,Add a Brief Description,Ryan Blevins,Ryan Blevins,(Self-Published),2.0,7.0,7.0,20.0,13.5,7.0,,2,1,Uncategorized,Abstract Strategy,,,2018,9.0
Aeon Trespass: Odyssey – Skyseeker Titan,Add a Brief Description,Marcin Wełnicki,"Bartek Fedyczak, Piotr Gacek, Mateusz Lenart",Into the Unknown,1.0,4.0,90.0,90.0,90.0,12.0,,29,20,Uncategorized,"Adventure, Ancient, Aviation / Flight, Civilization, Dice, + 8 more","Cooperative Game, Dice Rolling, Grid Movement, Modular Board, Storytelling","Admin: Upcoming Releases, Components: Miniatures, Crowdfunding: Kickstarter, Game: Aeon Trespass Odyssey, Mechanism: Campaign Games",2022,9.2
Crowbar!: The Rangers at Pointe Du Hoc – Vorwarts!,Add a Brief Description,Hermann Luttmann,,Flying Pig Games,1.0,4.0,90.0,120.0,105.0,10.0,2.5,30,17,Wargames,"Expansion for Base-game, Wargame, World War II","Chit-Pull System, Dice Rolling, Grid Movement, Push Your Luck, Solo / Solitaire Game, Square Grid","Country: France, Region: Normandy (France)",2019,7.6
Titan Dice: The Fires of Olympus,Add a Brief Description,"Michael Eskue, Lisa Eskue",Bryce Cook,Eagle-Gryphon Games,1.0,5.0,30.0,45.0,37.5,8.0,,3,2,Uncategorized,"Ancient, Animals, Dice, Expansion for Base-game, Fantasy, Mythology",Dice Rolling,"Mythology: Greek, Series: Bookshelf (Gryphon Games)",2018,7.3
Robo Junkyard,Add a Brief Description,Evan Gibbs,Holly Fowler,Evan's Games,2.0,4.0,25.0,35.0,30.0,8.0,,16,4,Uncategorized,Card Game,Trick-taking,"Admin: Upcoming Releases, Crowdfunding: Kickstarter, Theme: Robots",2020,6.8
Wishland,Build your theme park and attract your visitors with the best shows.,Carlos Michán Amado,"Philipp Ach, Fran Fdez",Lost Games Entertainment Ltd. + 1 more,1.0,4.0,60.0,90.0,75.0,14.0,2.57,346,96,"Family,  Strategy",Card Game,"End Game Bonuses, Income, Set Collection, Variable Set-up, Worker Placement","Crowdfunding: Kickstarter, Digital Implementations: TableTop Simulator Mod…, Theme: Amusement Parks / Theme Parks",2021,7.2
Philadelphia 1777,"Fourth game in the series, Gen. Howe’s British against Gen. Washington’s Colonists.","Mike Wylie, Grant Wylie",Sean Cooke + 1 more,"Worthington Publishing, LLC",2.0,2.0,90.0,120.0,105.0,14.0,1.67,20,19,Wargames,"American Revolutionary War, Wargame","Action Points, Dice Rolling, Movement Points, Point to Point Movement, Turn Order: Random","Admin: Upcoming Releases, Components: Block Wargames, Crowdfunding: Kickstarter, Series: American Revolution Campaigns…",2020,7.0
Creed,Add a Brief Description,Jae-Hyung Cho,Minho “Zaquard” Kim,Hangom Games,2.0,4.0,30.0,45.0,37.5,12.0,2.6,16,6,Uncategorized,"Bluffing, Medieval, Wargame","Action Points, Once-Per-Game Abilities, Secret Unit Deployment, Sudden Death Ending, Team-Based Game, Variable Player Powers",Digital Implementations: TableTop Simulator Mod…,2020,7.6
Terra Incognita: Real Theory of Everything,Add a Brief Description,,"Anna Rudka, Magdalena Szerszeń",Redi Games,2.0,4.0,40.0,60.0,50.0,9.0,,1,0,Uncategorized,"Card Game, Humor, Territory Building","Area Majority / Influence, Deck, Bag, and Pool Building, Hand Management, Tile Placement",Admin: Upcoming Releases,2020,10.0
Monster Lands: Aleaturrim Promo Card,Add a Brief Description,"Víctor Fernández, Gorka Mata, Sergi Solé Pascual, Daniel Schloesser",Enrique Fernández Peláez,Second Gate Games,1.0,4.0,60.0,120.0,90.0,12.0,,13,10,Uncategorized,"Adventure, Card Game, Dice, Expansion for Base-game, Fantasy, Fighting","Dice Rolling, Open Drafting, Worker Placement",Crowdfunding: Kickstarter,2019,7.9
Trivial Pursuit: Radio Times,Add a Brief Description,,,"Hasbro, Winning Moves UK Ltd.",2.0,6.0,,,,10.0,,2,1,Uncategorized,"Party Game, Trivia","Roll / Spin and Move, Set Collection",Game: Trivial Pursuit,2014,6.5
Verkopft,Add a Brief Description,"Simon Haberl, Jan Waltereit",,Simon & Jan,3.0,10.0,15.0,60.0,37.5,12.0,,22,5,Uncategorized,Card Game,Open Drafting,,2019,5.6
Saboteur: Das Stollenfest,Add a Brief Description,Fréderic Moyersoen,Andrea Boekhoff,AMIGO + 1 more,2.0,12.0,30.0,30.0,30.0,8.0,,17,6,Uncategorized,"Bluffing, Card Game, Expansion for Base-game, Exploration, Fantasy, Party Game","Hand Management, Network and Route Building, Take That, Team-Based Game, Traitor Game","Creatures: Dwarves & Gnomes, Game: Saboteur, Theme: Mining",2019,6.9
Raccoon Tycoon: New Town Promo Cards,Add a Brief Description,Glenn Drover,Annie Stegg,Forbidden Games,2.0,5.0,60.0,90.0,75.0,8.0,,34,28,Uncategorized,"Animals, Economic, Expansion for Base-game","Auction/Bidding, Commodity Speculation, Set Collection","Animals: Raccoons, Crowdfunding: Kickstarter, Game: Raccoon Tycoon, Promotional: Dice Tower, Theme: Anthropomorphic Animals",2019,7.4
Never Bring a Knife,Add a Brief Description,"Maggie Clyne, Jordan Clyne",James Mosingo,Atlas Games + 1 more,4.0,8.0,20.0,30.0,25.0,17.0,1.5,48,13,Uncategorized,"Card Game, Deduction",Hidden Roles,Digital Implementations: Sovranti,2020,7.4
Eiswürfeln,Fast-paced dice game for ice cream lovers.,Tanja Philippeit,Kreativbunker,Starnberger Spiele,2.0,5.0,20.0,30.0,25.0,6.0,1.0,46,4,Uncategorized,Dice,"Dice Rolling, Push Your Luck, Set Collection","Mechanism: Roll-and-Write, Theme: Food / Cooking",2019,6.4
Rise of the Amazons,Add a Brief Description,"Harry Haralampidis, Lefteris Iroglidis (Λευτέρης Ηρωγλίδης)",Tony Tzanoukakis,AlcyonCreative,1.0,4.0,45.0,90.0,67.5,10.0,2.5,34,27,Uncategorized,"Fantasy, Mythology","Action Points, Area Majority / Influence, Area Movement, Hidden Victory Points, Turn Order: Claim Action, Variable Player Powers","Crowdfunding: Kickstarter, Digital Implementations: Tabletopia",2020,6.9
